PersonId,dY,T0,T1,Method,dY_lower_ci,dY_upper_ci,dY_stderr,actual_treatment,actual_outcome,LevelDesignation,Function,Region
830,1.89388351524049,0,5,CausalForest_DML,0.46910423504011667,3.318662795440863,0.7269415619056525,5,78.99030295815983,Senior,Developer,China
491,1.89388351524049,0,5,CausalForest_DML,0.46910423504011667,3.318662795440863,0.7269415619056525,7,80.21056187794015,Senior,Developer,China
151,1.8926202251228827,0,5,CausalForest_DML,0.5137563075819207,3.2714841426638417,0.7035149259972443,6,81.86248113600479,Senior,Developer,China
630,1.8885758233781988,0,5,CausalForest_DML,0.47365478686436635,3.303496859892031,0.7219117533151368,4,76.91413923458049,Senior,Developer,China
548,1.8837933556918542,0,5,CausalForest_DML,0.5531853342926523,3.214401377091056,0.6788941184097607,7,82.6813284526688,Senior,Developer,China
680,1.8829096416289481,0,5,CausalForest_DML,0.4405332971515432,3.325285986106355,0.7359198209021626,4,77.71437730659821,Senior,Developer,India
924,1.8829096416289481,0,5,CausalForest_DML,0.4405332971515432,3.325285986106355,0.7359198209021626,5,77.86101784094019,Senior,Developer,Europe
895,1.8785095790440887,0,5,CausalForest_DML,0.5522205429048515,3.204798615183325,0.6766905140098672,4,81.44677901465197,Senior,Developer,Europe
164,1.8727132458416182,0,5,CausalForest_DML,0.46010145224956966,3.2853250394336664,0.7207335465011346,4,79.19937628093012,Senior,Developer,North America
375,1.8725799688982407,0,5,CausalForest_DML,0.8325687759576588,2.9125911618388223,0.5306277059905474,5,76.61960470080945,Senior,Developer,Europe
318,1.8725799688982407,0,5,CausalForest_DML,0.8325687759576588,2.9125911618388223,0.5306277059905474,5,78.84566042149058,Senior,Developer,India
942,1.865124174299514,0,5,CausalForest_DML,0.44437923612664987,3.28586911247238,0.7248831863133811,6,79.49468676174811,Senior,Developer,Europe
269,1.853142012100046,0,5,CausalForest_DML,0.8337187121502301,2.8725653120498613,0.5201234859369338,7,80.18700662453178,Senior,Developer,China
846,1.853142012100046,0,5,CausalForest_DML,0.8337187121502301,2.8725653120498613,0.5201234859369338,7,82.92990561741941,Senior,Developer,Europe
89,1.853142012100046,0,5,CausalForest_DML,0.8337187121502301,2.8725653120498613,0.5201234859369338,3,79.96436747134302,Senior,Developer,North America
929,1.8387027984779747,0,5,CausalForest_DML,0.8068112903163964,2.8705943066395525,0.5264849335503134,7,82.49123412228272,Senior,Developer,India
